u_in,u_hat, u_tilde,Absolute Time
0.579301,0.531883,0.047417,3571913406.776108
0.579303,0.531991,0.047310,3571913406.786107
0.579305,0.532099,0.047204,3571913406.796108
0.579307,0.532207,0.047098,3571913406.806109
0.579309,0.532314,0.046992,3571913406.816108
0.579310,0.532422,0.046887,3571913406.826110
0.579312,0.532529,0.046782,3571913406.836110
0.579314,0.532636,0.046677,3571913406.846108
0.579316,0.532742,0.046572,3571913406.856112
0.579317,0.532849,0.046467,3571913406.866111
0.579319,0.532955,0.046363,3571913406.876111
0.579321,0.533061,0.046258,3571913406.886111
0.579323,1.576291,-0.996970,3571913406.896111
0.579324,0.523795,0.055528,3571913406.906110
0.579326,0.523920,0.055405,3571913406.916111
0.579328,0.524044,0.055282,3571913406.926113
0.579330,0.524168,0.055159,3571913406.936112
0.579331,0.524292,0.055037,3571913406.946112
0.579333,0.524416,0.054915,3571913406.956113
0.579335,0.524540,0.054793,3571913406.966112
