Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat,eta_mpsi,eta_mx,eta_my
3572767183.976590,5.442844,3.267663,4.568222,0.023334,0.014033,-0.009779,-0.011718,-0.051706,-0.307691,5.466178,3.281696,4.558443
3572767183.986590,5.443868,3.266526,4.565648,0.023336,0.014066,-0.009800,-0.011708,-0.052052,-0.307503,5.467204,3.280592,4.555848
3572767183.996591,5.444892,3.265393,4.563073,0.023338,0.014099,-0.009821,-0.011697,-0.052398,-0.307316,5.468231,3.279493,4.553252
3572767184.006591,5.445916,3.264265,4.560497,0.023341,0.014132,-0.009842,-0.011685,-0.052744,-0.307130,5.469257,3.278396,4.550655
3572767184.016587,5.446941,3.263139,4.557921,0.023343,0.014165,-0.009863,-0.011673,-0.053090,-0.306944,5.470284,3.277304,4.548057
3572767184.026590,5.447965,3.262018,4.555343,0.023345,0.014198,-0.009884,-0.011660,-0.053435,-0.306759,5.471310,3.276216,4.545459
3572767184.036591,5.448990,3.260901,4.552764,0.023347,0.014231,-0.009905,-0.011647,-0.053780,-0.306575,5.472337,3.275132,4.542859
3572767184.046587,5.450016,3.259787,4.550185,0.023349,0.014264,-0.009925,-0.011633,-0.054125,-0.306391,5.473364,3.274051,4.540259
3572767184.056593,5.451041,3.258677,4.547604,0.023350,0.014298,-0.009946,-0.011619,-0.054470,-0.306208,5.474391,3.272975,4.537658
3572767184.066592,5.452066,3.257572,4.545023,0.023352,0.014331,-0.009966,-0.011604,-0.054815,-0.306026,5.475419,3.271902,4.535056
3572767184.076592,5.453092,3.256469,4.542440,0.023354,0.014364,-0.009987,-0.011589,-0.055160,-0.305845,5.476446,3.270834,4.532453
3572767184.086592,5.454118,3.255371,4.539857,0.023355,0.014398,-0.010007,-0.011573,-0.055504,-0.305664,5.477474,3.269769,4.529850
3572767184.096594,5.455145,3.254277,4.537273,0.023357,0.014431,-0.010028,-0.011556,-0.055849,-0.305483,5.478501,3.268708,4.527245
3572767184.106592,5.456171,3.253186,4.534688,0.023358,0.014465,-0.010048,-0.011539,-0.056193,-0.305304,5.479529,3.267651,4.524640
3572767184.116594,5.457198,3.252100,4.532102,0.023359,0.014499,-0.010068,-0.011521,-0.056537,-0.305125,5.480557,3.266598,4.522034
3572767184.126594,5.458225,3.251017,4.529515,0.023361,0.014532,-0.010088,-0.011503,-0.056881,-0.304947,5.481586,3.265549,4.519427
3572767184.136593,5.459252,3.249938,4.526927,0.023362,0.014566,-0.010108,-0.011484,-0.057224,-0.304769,5.482614,3.264504,4.516819
3572767184.146588,5.460280,3.248862,4.524338,0.023363,0.014600,-0.010128,-0.011465,-0.057568,-0.304592,5.483643,3.263462,4.514210
3572767184.156594,5.461307,3.247791,4.521749,0.023364,0.014634,-0.010148,-0.011446,-0.057911,-0.304416,5.484671,3.262425,4.511600
3572767184.166594,5.462335,3.246723,4.519158,0.023365,0.014668,-0.010168,-0.011425,-0.058254,-0.304240,5.485700,3.261391,4.508990
3572767184.176596,5.463364,3.245660,4.516567,0.023366,0.014702,-0.010188,-0.011405,-0.058597,-0.304065,5.486729,3.260362,4.506378
3572767184.186596,5.464392,3.244600,4.513974,0.023367,0.014736,-0.010208,-0.011383,-0.058940,-0.303891,5.487759,3.259336,4.503766
3572767184.196596,5.465421,3.243544,4.511381,0.023367,0.014770,-0.010228,-0.011362,-0.059282,-0.303717,5.488788,3.258314,4.501153
3572767184.206594,5.466450,3.242491,4.508786,0.023368,0.014804,-0.010247,-0.011339,-0.059625,-0.303543,5.489818,3.257296,4.498539
3572767184.216596,5.467479,3.241443,4.506191,0.023368,0.014839,-0.010267,-0.011317,-0.059967,-0.303371,5.490847,3.256281,4.495924
3572767184.226596,5.468508,3.240398,4.503595,0.023369,0.014873,-0.010286,-0.011293,-0.060309,-0.303199,5.491877,3.255271,4.493309
3572767184.236597,5.469538,3.239357,4.500998,0.023369,0.014907,-0.010306,-0.011270,-0.060651,-0.303027,5.492907,3.254265,4.490692
3572767184.246591,5.470568,3.238320,4.498400,0.023370,0.014942,-0.010325,-0.011245,-0.060993,-0.302856,5.493938,3.253262,4.488075
3572767184.256596,5.471598,3.237287,4.495801,0.023370,0.014976,-0.010345,-0.011221,-0.061334,-0.302686,5.494968,3.252263,4.485457
3572767184.266596,5.472629,3.236257,4.493201,0.023370,0.015011,-0.010364,-0.011195,-0.061676,-0.302516,5.495999,3.251268,4.482837
3572767184.276596,5.473659,3.235232,4.490601,0.023370,0.015046,-0.010383,-0.011170,-0.062017,-0.302347,5.497030,3.250277,4.480218
3572767184.286597,5.474690,3.234210,4.487999,0.023370,0.015080,-0.010402,-0.011144,-0.062358,-0.302178,5.498061,3.249290,4.477597
3572767184.296597,5.475722,3.233192,4.485396,0.023370,0.015115,-0.010421,-0.011117,-0.062699,-0.302010,5.499092,3.248307,4.474975
3572767184.306598,5.476753,3.232178,4.482793,0.023370,0.015150,-0.010440,-0.011090,-0.063039,-0.301842,5.500124,3.247327,4.472352
3572767184.316597,5.477785,3.231167,4.480188,0.023370,0.015184,-0.010459,-0.011062,-0.063379,-0.301675,5.501155,3.246351,4.469729
3572767184.326599,5.478817,3.230160,4.477583,0.023370,0.015219,-0.010478,-0.011034,-0.063720,-0.301508,5.502187,3.245380,4.467105
3572767184.336598,5.479849,3.229158,4.474977,0.023370,0.015254,-0.010497,-0.011005,-0.064060,-0.301342,5.503219,3.244412,4.464480
3572767184.346593,5.480882,3.228158,4.472369,0.023370,0.015289,-0.010516,-0.010976,-0.064400,-0.301177,5.504251,3.243448,4.461854
3572767184.356599,5.481915,3.227163,4.469761,0.023369,0.015324,-0.010534,-0.010947,-0.064739,-0.301012,5.505284,3.242487,4.459227
3572767184.366600,5.482948,3.226172,4.467152,0.023369,0.015359,-0.010553,-0.010917,-0.065079,-0.300847,5.506317,3.241531,4.456599
3572767184.376599,5.483981,3.225184,4.464542,0.023368,0.015394,-0.010572,-0.010886,-0.065418,-0.300683,5.507350,3.240578,4.453970
3572767184.386599,5.485015,3.224200,4.461931,0.023368,0.015429,-0.010590,-0.010856,-0.065757,-0.300520,5.508383,3.239629,4.451341
3572767184.396600,5.486049,3.223220,4.459319,0.023367,0.015464,-0.010609,-0.010824,-0.066096,-0.300357,5.509416,3.238684,4.448711
3572767184.406600,5.487083,3.222244,4.456707,0.023366,0.015500,-0.010627,-0.010792,-0.066434,-0.300194,5.510450,3.237743,4.446079
3572767184.416601,5.488118,3.221271,4.454093,0.023366,0.015535,-0.010645,-0.010760,-0.066773,-0.300032,5.511483,3.236806,4.443447
3572767184.426601,5.489153,3.220302,4.451478,0.023365,0.015570,-0.010664,-0.010727,-0.067111,-0.299871,5.512517,3.235872,4.440815
3572767184.436601,5.490188,3.219337,4.448863,0.023364,0.015606,-0.010682,-0.010694,-0.067449,-0.299710,5.513552,3.234943,4.438181
3572767184.446596,5.491223,3.218376,4.446246,0.023363,0.015641,-0.010700,-0.010661,-0.067787,-0.299549,5.514586,3.234017,4.435546
3572767184.456602,5.492259,3.217418,4.443629,0.023362,0.015676,-0.010718,-0.010626,-0.068124,-0.299389,5.515621,3.233095,4.432911
3572767184.466601,5.493295,3.216465,4.441010,0.023361,0.015712,-0.010736,-0.010592,-0.068462,-0.299230,5.516656,3.232177,4.430274
3572767184.476604,5.494331,3.215515,4.438391,0.023360,0.015747,-0.010754,-0.010557,-0.068799,-0.299071,5.517691,3.231262,4.427637
3572767184.486603,5.495367,3.214569,4.435771,0.023359,0.015783,-0.010772,-0.010522,-0.069136,-0.298912,5.518726,3.230352,4.424999
3572767184.496603,5.496404,3.213626,4.433150,0.023358,0.015819,-0.010790,-0.010486,-0.069472,-0.298754,5.519762,3.229445,4.422360
3572767184.506602,5.497441,3.212688,4.430528,0.023356,0.015854,-0.010807,-0.010449,-0.069809,-0.298596,5.520797,3.228542,4.419721
3572767184.516603,5.498479,3.211753,4.427905,0.023355,0.015890,-0.010825,-0.010413,-0.070145,-0.298439,5.521834,3.227643,4.417080
3572767184.526603,5.499516,3.210822,4.425281,0.023354,0.015926,-0.010843,-0.010375,-0.070481,-0.298282,5.522870,3.226748,4.414438
3572767184.536605,5.500554,3.209894,4.422656,0.023352,0.015961,-0.010860,-0.010338,-0.070817,-0.298125,5.523906,3.225856,4.411796
3572767184.546599,5.501593,3.208971,4.420031,0.023351,0.015997,-0.010878,-0.010300,-0.071153,-0.297969,5.524943,3.224968,4.409153
3572767184.556605,5.502631,3.208051,4.417404,0.023349,0.016033,-0.010895,-0.010261,-0.071488,-0.297814,5.525980,3.224084,4.406509
3572767184.566604,5.503670,3.207135,4.414776,0.023348,0.016069,-0.010912,-0.010222,-0.071823,-0.297659,5.527018,3.223204,4.403864
3572767184.576604,5.504709,3.206223,4.412148,0.023346,0.016105,-0.010930,-0.010183,-0.072158,-0.297504,5.528055,3.222328,4.401218
3572767184.586605,5.505749,3.205314,4.409518,0.023344,0.016141,-0.010947,-0.010143,-0.072493,-0.297349,5.529093,3.221455,4.398572
3572767184.596606,5.506788,3.204410,4.406888,0.023342,0.016177,-0.010964,-0.010103,-0.072828,-0.297196,5.530131,3.220586,4.395924
3572767184.606605,5.507829,3.203509,4.404257,0.023341,0.016213,-0.010981,-0.010063,-0.073162,-0.297042,5.531169,3.219721,4.393276
3572767184.616606,5.508869,3.202611,4.401625,0.023339,0.016249,-0.010998,-0.010022,-0.073496,-0.296889,5.532208,3.218860,4.390627
3572767184.626606,5.509910,3.201718,4.398992,0.023337,0.016285,-0.011015,-0.009980,-0.073830,-0.296736,5.533247,3.218003,4.387977
3572767184.636606,5.510951,3.200828,4.396358,0.023335,0.016321,-0.011032,-0.009938,-0.074163,-0.296584,5.534286,3.217149,4.385326
3572767184.646601,5.511992,3.199942,4.393723,0.023333,0.016357,-0.011049,-0.009896,-0.074497,-0.296432,5.535325,3.216299,4.382674
3572767184.656607,5.513034,3.199060,4.391087,0.023331,0.016394,-0.011065,-0.009853,-0.074830,-0.296281,5.536365,3.215453,4.380022
3572767184.666607,5.514076,3.198181,4.388450,0.023329,0.016430,-0.011082,-0.009810,-0.075163,-0.296130,5.537405,3.214611,4.377368
3572767184.676608,5.515118,3.197306,4.385813,0.023327,0.016466,-0.011099,-0.009767,-0.075495,-0.295979,5.538445,3.213772,4.374714
3572767184.686607,5.516161,3.196435,4.383174,0.023325,0.016502,-0.011115,-0.009723,-0.075828,-0.295829,5.539485,3.212938,4.372059
3572767184.696608,5.517204,3.195568,4.380534,0.023322,0.016539,-0.011131,-0.009678,-0.076160,-0.295679,5.540526,3.212107,4.369403
3572767184.706608,5.518247,3.194705,4.377894,0.023320,0.016575,-0.011148,-0.009633,-0.076492,-0.295529,5.541567,3.211280,4.366746
3572767184.716609,5.519291,3.193845,4.375253,0.023318,0.016611,-0.011164,-0.009588,-0.076823,-0.295380,5.542608,3.210456,4.364089
3572767184.726609,5.520335,3.192989,4.372611,0.023315,0.016648,-0.011180,-0.009543,-0.077155,-0.295231,5.543650,3.209637,4.361430
3572767184.736609,5.521379,3.192136,4.369967,0.023313,0.016684,-0.011197,-0.009497,-0.077486,-0.295083,5.544692,3.208821,4.358771
3572767184.746604,5.522424,3.191288,4.367323,0.023310,0.016721,-0.011213,-0.009450,-0.077817,-0.294934,5.545734,3.208009,4.356111
3572767184.756609,5.523469,3.190443,4.364678,0.023308,0.016757,-0.011229,-0.009403,-0.078148,-0.294787,5.546776,3.207200,4.353450
3572767184.766608,5.524514,3.189602,4.362032,0.023305,0.016794,-0.011245,-0.009356,-0.078478,-0.294639,5.547819,3.206396,4.350788
3572767184.776611,5.525559,3.188764,4.359386,0.023303,0.016830,-0.011261,-0.009308,-0.078808,-0.294492,5.548862,3.205595,4.348125
3572767184.786609,5.526605,3.187931,4.356738,0.023300,0.016867,-0.011276,-0.009260,-0.079138,-0.294346,5.549905,3.204798,4.345462
3572767184.796610,5.527652,3.187101,4.354089,0.023297,0.016904,-0.011292,-0.009211,-0.079468,-0.294203,5.550949,3.204004,4.342797
3572767184.806610,5.528698,3.186275,4.351440,0.023294,0.016940,-0.011308,-0.009161,-0.079797,-0.294062,5.551993,3.203215,4.340132
3572767184.816611,5.529745,3.185452,4.348789,0.023292,0.016977,-0.011323,-0.009111,-0.080126,-0.293920,5.553037,3.202429,4.337466
3572767184.826610,5.530793,3.184633,4.346138,0.023289,0.017014,-0.011339,-0.009061,-0.080455,-0.293779,5.554082,3.201647,4.334799
3572767184.836612,5.531840,3.183818,4.343486,0.023286,0.017051,-0.011354,-0.009011,-0.080784,-0.293634,5.555126,3.200869,4.332131
3572767184.846606,5.532888,3.183007,4.340832,0.023283,0.017087,-0.011369,-0.008960,-0.081112,-0.293493,5.556171,3.200094,4.329463
3572767184.856612,5.533937,3.182199,4.338178,0.023280,0.017124,-0.011385,-0.008908,-0.081440,-0.293353,5.557217,3.199323,4.326793
3572767184.866611,5.534986,3.181395,4.335523,0.023277,0.017161,-0.011400,-0.008856,-0.081768,-0.293213,5.558263,3.198556,4.324123
3572767184.876611,5.536035,3.180595,4.332867,0.023274,0.017198,-0.011415,-0.008805,-0.082096,-0.293069,5.559309,3.197793,4.321452
3572767184.886612,5.537084,3.179798,4.330210,0.023271,0.017235,-0.011430,-0.008752,-0.082423,-0.292929,5.560355,3.197033,4.318780
3572767184.896613,5.538134,3.179005,4.327552,0.023268,0.017272,-0.011445,-0.008699,-0.082750,-0.292790,5.561402,3.196277,4.316107
3572767184.906612,5.539184,3.178216,4.324893,0.023264,0.017309,-0.011460,-0.008642,-0.083077,-0.292668,5.562449,3.195525,4.313433
3572767184.916613,5.540235,3.177430,4.322233,0.023261,0.017346,-0.011475,-0.008583,-0.083403,-0.292554,5.563496,3.194776,4.310759
3572767184.926614,5.541286,3.176648,4.319573,0.023258,0.017383,-0.011489,-0.008524,-0.083730,-0.292441,5.564544,3.194031,4.308084
3572767184.936614,5.542338,3.175870,4.316910,0.023254,0.017420,-0.011503,-0.008463,-0.084056,-0.292335,5.565592,3.193290,4.305407
3572767184.946609,5.543389,3.175095,4.314247,0.023251,0.017458,-0.011517,-0.008401,-0.084381,-0.292234,5.566640,3.192552,4.302730
3572767184.956614,5.544442,3.174323,4.311583,0.023247,0.017495,-0.011531,-0.008339,-0.084707,-0.292133,5.567689,3.191818,4.300052
3572767184.966615,5.545495,3.173555,4.308917,0.023243,0.017533,-0.011545,-0.008277,-0.085032,-0.292032,5.568738,3.191088,4.297372
3572767184.976614,5.546548,3.172790,4.306251,0.023240,0.017570,-0.011559,-0.008214,-0.085357,-0.291931,5.569788,3.190361,4.294692
3572767184.986614,5.547601,3.172029,4.303583,0.023236,0.017608,-0.011573,-0.008152,-0.085682,-0.291830,5.570838,3.189637,4.292010
3572767184.996615,5.548655,3.171272,4.300914,0.023232,0.017645,-0.011587,-0.008089,-0.086007,-0.291729,5.571888,3.188917,4.289327
3572767185.006615,5.549710,3.170518,4.298244,0.023229,0.017682,-0.011601,-0.008026,-0.086331,-0.291628,5.572939,3.188200,4.286643
3572767185.016614,5.550765,3.169767,4.295573,0.023225,0.017720,-0.011615,-0.007962,-0.086655,-0.291527,5.573990,3.187487,4.283958
3572767185.026616,5.551820,3.169020,4.292901,0.023221,0.017757,-0.011629,-0.007899,-0.086979,-0.291425,5.575042,3.186777,4.281272
3572767185.036616,5.552876,3.168277,4.290228,0.023218,0.017794,-0.011643,-0.007835,-0.087302,-0.291324,5.576094,3.186071,4.278585
3572767185.046611,5.553932,3.167536,4.287553,0.023214,0.017832,-0.011656,-0.007771,-0.087625,-0.291223,5.577146,3.185368,4.275897
3572767185.056616,5.554989,3.166800,4.284877,0.023210,0.017869,-0.011670,-0.007707,-0.087948,-0.291122,5.578199,3.184669,4.273207
3572767185.066617,5.556046,3.166067,4.282201,0.023206,0.017906,-0.011684,-0.007643,-0.088271,-0.291021,5.579253,3.183973,4.270517
3572767185.076619,5.557104,3.165337,4.279523,0.023203,0.017943,-0.011697,-0.007578,-0.088593,-0.290920,5.580306,3.183280,4.267825
3572767185.086617,5.558162,3.164611,4.276843,0.023199,0.017980,-0.011711,-0.007511,-0.088915,-0.290831,5.581361,3.182591,4.265132
3572767185.096619,5.559220,3.163888,4.274163,0.023195,0.018018,-0.011724,-0.007444,-0.089237,-0.290742,5.582415,3.181905,4.262439
3572767185.106617,5.560279,3.163168,4.271481,0.023191,0.018055,-0.011738,-0.007375,-0.089559,-0.290657,5.583470,3.181223,4.259744
3572767185.116618,5.561339,3.162452,4.268798,0.023187,0.018092,-0.011751,-0.007307,-0.089880,-0.290572,5.584526,3.180545,4.257048
3572767185.126617,5.562399,3.161740,4.266114,0.023183,0.018130,-0.011764,-0.007236,-0.090201,-0.290500,5.585582,3.179869,4.254350
3572767185.136620,5.563459,3.161030,4.263429,0.023179,0.018167,-0.011777,-0.007163,-0.090522,-0.290435,5.586638,3.179197,4.251652
3572767185.146614,5.564520,3.160324,4.260742,0.023175,0.018205,-0.011789,-0.007089,-0.090843,-0.290375,5.587695,3.178529,4.248952
3572767185.156620,5.565582,3.159621,4.258054,0.023171,0.018242,-0.011802,-0.007014,-0.091163,-0.290322,5.588753,3.177863,4.246252
3572767185.166619,5.566644,3.158921,4.255364,0.023167,0.018280,-0.011814,-0.006939,-0.091483,-0.290269,5.589811,3.177201,4.243549
3572767185.176620,5.567706,3.158225,4.252673,0.023163,0.018317,-0.011827,-0.006863,-0.091803,-0.290216,5.590869,3.176542,4.240846
3572767185.186619,5.568770,3.157532,4.249980,0.023159,0.018355,-0.011839,-0.006788,-0.092122,-0.290162,5.591929,3.175886,4.238141
3572767185.196621,5.569833,3.156842,4.247286,0.023155,0.018392,-0.011852,-0.006713,-0.092442,-0.290108,5.592988,3.175234,4.235434
3572767185.206620,5.570897,3.156155,4.244591,0.023151,0.018430,-0.011864,-0.006637,-0.092761,-0.290054,5.594048,3.174584,4.232727
3572767185.216621,5.571962,3.155471,4.241894,0.023147,0.018467,-0.011876,-0.006562,-0.093079,-0.289999,5.595109,3.173938,4.230017
3572767185.226620,5.573028,3.154791,4.239195,0.023143,0.018504,-0.011889,-0.006487,-0.093398,-0.289944,5.596170,3.173295,4.227307
3572767185.236621,5.574093,3.154113,4.236496,0.023139,0.018541,-0.011901,-0.006412,-0.093716,-0.289888,5.597232,3.172655,4.224595
3572767185.246617,5.575160,3.153439,4.233795,0.023135,0.018579,-0.011914,-0.006336,-0.094034,-0.289832,5.598295,3.172018,4.221881
3572767185.256621,5.576227,3.152768,4.231092,0.023131,0.018616,-0.011926,-0.006261,-0.094352,-0.289776,5.599358,3.171384,4.219166
3572767185.266622,5.577294,3.152101,4.228388,0.023127,0.018653,-0.011938,-0.006186,-0.094669,-0.289720,5.600421,3.170753,4.216450
3572767185.276622,5.578362,3.151436,4.225682,0.023123,0.018690,-0.011950,-0.006110,-0.094986,-0.289663,5.601485,3.170126,4.213732
3572767185.286623,5.579431,3.150775,4.222975,0.023119,0.018727,-0.011963,-0.006035,-0.095303,-0.289605,5.602550,3.169502,4.211013
3572767185.296623,5.580500,3.150117,4.220267,0.023116,0.018763,-0.011975,-0.005960,-0.095620,-0.289548,5.603615,3.168880,4.208292
3572767185.306623,5.581569,3.149462,4.217557,0.023112,0.018800,-0.011987,-0.005884,-0.095936,-0.289490,5.604681,3.168262,4.205570
3572767185.316623,5.582639,3.148810,4.214846,0.023108,0.018837,-0.011999,-0.005806,-0.096252,-0.289444,5.605748,3.167647,4.202847
3572767185.326624,5.583710,3.148162,4.212133,0.023104,0.018874,-0.012011,-0.005728,-0.096568,-0.289398,5.606815,3.167036,4.200122
3572767185.336624,5.584782,3.147516,4.209419,0.023100,0.018911,-0.012023,-0.005649,-0.096884,-0.289355,5.607882,3.166427,4.197396
3572767185.346619,5.585854,3.146874,4.206703,0.023097,0.018948,-0.012034,-0.005571,-0.097199,-0.289313,5.608950,3.165821,4.194669
3572767185.356624,5.586926,3.146234,4.203986,0.023093,0.018985,-0.012046,-0.005492,-0.097514,-0.289269,5.610019,3.165219,4.191940
3572767185.366624,5.587999,3.145598,4.201267,0.023089,0.019021,-0.012057,-0.005413,-0.097828,-0.289225,5.611088,3.164620,4.189209
3572767185.376626,5.589073,3.144965,4.198546,0.023086,0.019058,-0.012069,-0.005334,-0.098143,-0.289185,5.612158,3.164023,4.186477
3572767185.386625,5.590147,3.144335,4.195824,0.023082,0.019095,-0.012080,-0.005253,-0.098457,-0.289149,5.613229,3.163430,4.183744
3572767185.396625,5.591222,3.143708,4.193101,0.023078,0.019132,-0.012091,-0.005172,-0.098771,-0.289116,5.614300,3.162840,4.181009
3572767185.406625,5.592298,3.143084,4.190375,0.023075,0.019168,-0.012103,-0.005091,-0.099084,-0.289083,5.615372,3.162252,4.178273
3572767185.416625,5.593374,3.142463,4.187649,0.023071,0.019205,-0.012114,-0.005010,-0.099397,-0.289049,5.616445,3.161668,4.175535
3572767185.426626,5.594451,3.141845,4.184920,0.023067,0.019242,-0.012125,-0.004928,-0.099710,-0.289019,5.617518,3.161087,4.172796
3572767185.436627,5.595528,3.141230,4.182190,0.023064,0.019278,-0.012136,-0.004846,-0.100023,-0.288989,5.618592,3.160509,4.170055
3572767185.446621,5.596606,3.140618,4.179459,0.023060,0.019315,-0.012147,-0.004764,-0.100336,-0.288961,5.619666,3.159933,4.167312
3572767185.456627,5.597685,3.140010,4.176725,0.023057,0.019352,-0.012157,-0.004681,-0.100648,-0.288938,5.620741,3.159361,4.164568
3572767185.466627,5.598764,3.139404,4.173991,0.023053,0.019388,-0.012168,-0.004597,-0.100960,-0.288918,5.621817,3.158792,4.161822
3572767185.476626,5.599844,3.138801,4.171254,0.023050,0.019425,-0.012179,-0.004513,-0.101271,-0.288898,5.622894,3.158225,4.159075
3572767185.486627,5.600924,3.138201,4.168516,0.023046,0.019461,-0.012189,-0.004429,-0.101582,-0.288877,5.623971,3.157662,4.156326
3572767185.496629,5.602006,3.137604,4.165776,0.023043,0.019498,-0.012200,-0.004345,-0.101893,-0.288855,5.625048,3.157101,4.153576
3572767185.506628,5.603087,3.137009,4.163034,0.023040,0.019534,-0.012210,-0.004262,-0.102204,-0.288833,5.626127,3.156543,4.150824
3572767185.516628,5.604170,3.136418,4.160291,0.023036,0.019570,-0.012221,-0.004178,-0.102515,-0.288810,5.627206,3.155989,4.148070
3572767185.526628,5.605253,3.135830,4.157546,0.023033,0.019606,-0.012231,-0.004095,-0.102825,-0.288786,5.628286,3.155437,4.145315
3572767185.536629,5.606337,3.135245,4.154799,0.023030,0.019643,-0.012241,-0.004011,-0.103135,-0.288762,5.629367,3.154888,4.142558
3572767185.546627,5.607422,3.134663,4.152051,0.023027,0.019679,-0.012252,-0.003928,-0.103444,-0.288737,5.630448,3.154341,4.139799
3572767185.556629,5.608507,3.134083,4.149301,0.023023,0.019715,-0.012262,-0.003845,-0.103754,-0.288712,5.631530,3.153798,4.137039
3572767185.566629,5.609592,3.133507,4.146550,0.023020,0.019751,-0.012272,-0.003761,-0.104063,-0.288691,5.632613,3.153258,4.134277
3572767185.576629,5.610679,3.132933,4.143797,0.023017,0.019787,-0.012282,-0.003676,-0.104371,-0.288672,5.633696,3.152720,4.131514
3572767185.586629,5.611766,3.132363,4.141042,0.023014,0.019823,-0.012292,-0.003590,-0.104680,-0.288658,5.634780,3.152186,4.128749
3572767185.596630,5.612854,3.131795,4.138285,0.023011,0.019859,-0.012302,-0.003505,-0.104988,-0.288643,5.635865,3.151654,4.125983
3572767185.606630,5.613943,3.131230,4.135526,0.023008,0.019894,-0.012312,-0.003420,-0.105296,-0.288627,5.636951,3.151125,4.123214
3572767185.616631,5.615032,3.130669,4.132766,0.023005,0.019930,-0.012322,-0.003334,-0.105603,-0.288610,5.638037,3.150599,4.120445
3572767185.626632,5.616122,3.130110,4.130005,0.023002,0.019966,-0.012331,-0.003249,-0.105910,-0.288593,5.639124,3.150076,4.117673
3572767185.636631,5.617212,3.129553,4.127241,0.022999,0.020002,-0.012341,-0.003164,-0.106217,-0.288575,5.640212,3.149555,4.114900
3572767185.646626,5.618304,3.129000,4.124476,0.022997,0.020037,-0.012351,-0.003079,-0.106524,-0.288557,5.641300,3.149038,4.112125
3572767185.656631,5.619396,3.128450,4.121709,0.022994,0.020073,-0.012360,-0.002993,-0.106830,-0.288542,5.642389,3.148523,4.109349
3572767185.666632,5.620488,3.127902,4.118940,0.022991,0.020109,-0.012370,-0.002906,-0.107136,-0.288531,5.643479,3.148011,4.106571
3572767185.676633,5.621582,3.127358,4.116170,0.022988,0.020144,-0.012379,-0.002818,-0.107442,-0.288527,5.644570,3.147502,4.103791
3572767185.686632,5.622676,3.126816,4.113397,0.022986,0.020180,-0.012388,-0.002728,-0.107748,-0.288531,5.645661,3.146996,4.101010
3572767185.696633,5.623771,3.126277,4.110623,0.022983,0.020215,-0.012397,-0.002638,-0.108053,-0.288538,5.646754,3.146492,4.098227
3572767185.706633,5.624866,3.125741,4.107847,0.022980,0.020251,-0.012405,-0.002548,-0.108358,-0.288544,5.647846,3.145992,4.095442
3572767185.716633,5.625963,3.125207,4.105069,0.022977,0.020287,-0.012414,-0.002458,-0.108662,-0.288550,5.648940,3.145494,4.092655
3572767185.726633,5.627060,3.124676,4.102290,0.022975,0.020322,-0.012423,-0.002367,-0.108967,-0.288559,5.650035,3.144998,4.089867
3572767185.736635,5.628158,3.124148,4.099508,0.022972,0.020358,-0.012431,-0.002277,-0.109271,-0.288567,5.651130,3.144506,4.087077
3572767185.746629,5.629256,3.123623,4.096725,0.022970,0.020393,-0.012440,-0.002186,-0.109575,-0.288574,5.652226,3.144016,4.084285
3572767185.756634,5.630356,3.123100,4.093940,0.022967,0.020428,-0.012448,-0.002096,-0.109878,-0.288581,5.653323,3.143529,4.081491
3572767185.766634,5.631456,3.122581,4.091152,0.022965,0.020463,-0.012457,-0.002005,-0.110181,-0.288591,5.654421,3.143044,4.078696
3572767185.776635,5.632557,3.122063,4.088363,0.022962,0.020499,-0.012465,-0.001914,-0.110484,-0.288604,5.655519,3.142562,4.075898
3572767185.786634,5.633659,3.121549,4.085572,0.022960,0.020534,-0.012473,-0.001822,-0.110787,-0.288620,5.656618,3.142083,4.073099
3572767185.796636,5.634761,3.121037,4.082780,0.022957,0.020569,-0.012481,-0.001730,-0.111089,-0.288636,5.657719,3.141606,4.070298
3572767185.806635,5.635864,3.120528,4.079985,0.022955,0.020604,-0.012489,-0.001638,-0.111391,-0.288651,5.658819,3.141132,4.067495
3572767185.816636,5.636968,3.120022,4.077188,0.022953,0.020639,-0.012497,-0.001546,-0.111693,-0.288664,5.659921,3.140661,4.064691
3572767185.826636,5.638073,3.119518,4.074389,0.022951,0.020673,-0.012505,-0.001455,-0.111994,-0.288677,5.661024,3.140192,4.061884
3572767185.836636,5.639179,3.119017,4.071589,0.022948,0.020708,-0.012513,-0.001364,-0.112295,-0.288690,5.662127,3.139726,4.059075
3572767185.846631,5.640285,3.118519,4.068786,0.022946,0.020743,-0.012521,-0.001273,-0.112596,-0.288701,5.663232,3.139262,4.056265
3572767185.856638,5.641392,3.118024,4.065982,0.022944,0.020777,-0.012529,-0.001180,-0.112897,-0.288719,5.664337,3.138801,4.053453
3572767185.866638,5.642500,3.117531,4.063176,0.022942,0.020812,-0.012537,-0.001087,-0.113197,-0.288741,5.665443,3.138343,4.050639
3572767185.876636,5.643609,3.117040,4.060367,0.022940,0.020846,-0.012544,-0.000994,-0.113497,-0.288762,5.666549,3.137887,4.047823
3572767185.886637,5.644719,3.116553,4.057557,0.022938,0.020881,-0.012552,-0.000901,-0.113796,-0.288783,5.667657,3.137434,4.045005
3572767185.896637,5.645829,3.116068,4.054745,0.022936,0.020915,-0.012559,-0.000808,-0.114096,-0.288802,5.668765,3.136983,4.042186
