Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965795.370995,0.058466,0.537408,0.401715,-0.024366,0.007422,-0.014606,0.095556,2.897390,0.479480,0.071189,2.904812,0.464874,0.113825,0.014253,0.001977,0.117037,0.051861
3573965795.380995,0.058709,0.539146,0.402953,-0.024405,0.007431,-0.014654,0.095616,2.898499,0.480109,0.071211,2.905930,0.465455,0.113968,0.014286,0.001978,0.117309,0.051980
3573965795.390995,0.058954,0.540891,0.404196,-0.024443,0.007440,-0.014703,0.095675,2.899610,0.480740,0.071232,2.907050,0.466037,0.114111,0.014319,0.001978,0.117582,0.052100
3573965795.400996,0.059200,0.542643,0.405444,-0.024482,0.007450,-0.014751,0.095735,2.900723,0.481372,0.071253,2.908173,0.466620,0.114254,0.014352,0.001978,0.117856,0.052219
3573965795.410995,0.059447,0.544403,0.406697,-0.024520,0.007460,-0.014800,0.095795,2.901840,0.482005,0.071275,2.909299,0.467205,0.114398,0.014386,0.001978,0.118131,0.052340
3573965795.420995,0.059696,0.546171,0.407956,-0.024559,0.007469,-0.014848,0.095855,2.902958,0.482640,0.071296,2.910428,0.467791,0.114542,0.014419,0.001978,0.118406,0.052460
3573965795.430998,0.059946,0.547946,0.409221,-0.024597,0.007479,-0.014897,0.095915,2.904080,0.483276,0.071318,2.911559,0.468379,0.114686,0.014452,0.001978,0.118683,0.052581
3573965795.440997,0.060197,0.549729,0.410491,-0.024636,0.007489,-0.014946,0.095975,2.905203,0.483914,0.071339,2.912692,0.468968,0.114831,0.014486,0.001979,0.118960,0.052703
3573965795.450995,0.060449,0.551520,0.411766,-0.024675,0.007499,-0.014995,0.096035,2.906330,0.484554,0.071360,2.913828,0.469559,0.114976,0.014520,0.001979,0.119239,0.052825
3573965795.460997,0.060703,0.553318,0.413047,-0.024714,0.007509,-0.015044,0.096095,2.907459,0.485195,0.071382,2.914967,0.470151,0.115121,0.014553,0.001979,0.119518,0.052947
3573965795.470996,0.060959,0.555124,0.414333,-0.024753,0.007519,-0.015093,0.096156,2.908590,0.485838,0.071403,2.916109,0.470744,0.115267,0.014587,0.001979,0.119798,0.053070
3573965795.480999,0.061216,0.556938,0.415625,-0.024792,0.007529,-0.015143,0.096216,2.909725,0.486482,0.071424,2.917253,0.471339,0.115413,0.014621,0.001979,0.120079,0.053193
3573965795.490998,0.061474,0.558760,0.416923,-0.024831,0.007539,-0.015192,0.096276,2.910861,0.487128,0.071446,2.918400,0.471935,0.115559,0.014655,0.001979,0.120361,0.053316
3573965795.500998,0.061733,0.560589,0.418226,-0.024870,0.007549,-0.015242,0.096337,2.912001,0.487775,0.071467,2.919550,0.472533,0.115706,0.014690,0.001979,0.120645,0.053440
3573965795.510999,0.061994,0.562427,0.419535,-0.024909,0.007559,-0.015291,0.096398,2.913143,0.488424,0.071489,2.920702,0.473133,0.115853,0.014724,0.001979,0.120929,0.053564
3573965795.520998,0.062257,0.564272,0.420850,-0.024948,0.007569,-0.015341,0.096458,2.914288,0.489074,0.071510,2.921857,0.473733,0.116001,0.014758,0.001979,0.121214,0.053689
3573965795.530999,0.062520,0.566125,0.422170,-0.024988,0.007580,-0.015391,0.096519,2.915435,0.489727,0.071531,2.923015,0.474335,0.116148,0.014793,0.001979,0.121500,0.053814
3573965795.541000,0.062786,0.567987,0.423496,-0.025027,0.007590,-0.015441,0.096580,2.916585,0.490380,0.071553,2.924175,0.474939,0.116296,0.014828,0.001979,0.121787,0.053940
3573965795.550998,0.063052,0.569856,0.424828,-0.025067,0.007601,-0.015491,0.096641,2.917738,0.491036,0.071574,2.925338,0.475544,0.116445,0.014862,0.001979,0.122075,0.054066
3573965795.561000,0.063320,0.571734,0.426166,-0.025106,0.007611,-0.015541,0.096702,2.918893,0.491692,0.071595,2.926504,0.476151,0.116594,0.014897,0.001978,0.122363,0.054192
3573965795.571001,0.063590,0.573620,0.427510,-0.025146,0.007622,-0.015592,0.096763,2.920051,0.492351,0.071617,2.927673,0.476759,0.116743,0.014932,0.001978,0.122653,0.054319
3573965795.581002,0.063861,0.575514,0.428859,-0.025186,0.007633,-0.015642,0.096824,2.921211,0.493011,0.071638,2.928844,0.477369,0.116892,0.014967,0.001978,0.122944,0.054446
3573965795.591000,0.064134,0.577416,0.430215,-0.025225,0.007644,-0.015693,0.096885,2.922375,0.493673,0.071660,2.930018,0.477980,0.117042,0.015003,0.001978,0.123236,0.054574
3573965795.601001,0.064408,0.579327,0.431576,-0.025265,0.007655,-0.015743,0.096946,2.923541,0.494336,0.071681,2.931195,0.478593,0.117192,0.015038,0.001978,0.123529,0.054702
3573965795.611001,0.064683,0.581246,0.432944,-0.025305,0.007666,-0.015794,0.097008,2.924710,0.495001,0.071702,2.932375,0.479207,0.117343,0.015074,0.001978,0.123823,0.054830
3573965795.621002,0.064960,0.583173,0.434317,-0.025345,0.007677,-0.015845,0.097069,2.925881,0.495668,0.071724,2.933558,0.479823,0.117494,0.015109,0.001977,0.124118,0.054959
3573965795.631002,0.065239,0.585109,0.435697,-0.025385,0.007688,-0.015896,0.097130,2.927055,0.496336,0.071745,2.934743,0.480440,0.117645,0.015145,0.001977,0.124414,0.055088
3573965795.641003,0.065519,0.587053,0.437083,-0.025426,0.007699,-0.015947,0.097192,2.928232,0.497006,0.071767,2.935931,0.481059,0.117797,0.015181,0.001977,0.124710,0.055218
3573965795.651002,0.065801,0.589006,0.438475,-0.025466,0.007710,-0.015999,0.097254,2.929412,0.497678,0.071788,2.937122,0.481679,0.117949,0.015217,0.001977,0.125008,0.055348
3573965795.661002,0.066084,0.590968,0.439873,-0.025506,0.007721,-0.016050,0.097315,2.930595,0.498351,0.071809,2.938316,0.482301,0.118101,0.015253,0.001976,0.125307,0.055479
3573965795.671016,0.066369,0.592938,0.441277,-0.025547,0.007733,-0.016102,0.097377,2.931780,0.499026,0.071831,2.939513,0.482924,0.118254,0.015289,0.001976,0.125607,0.055610
3573965795.681017,0.066655,0.594916,0.442687,-0.025587,0.007744,-0.016153,0.097439,2.932968,0.499702,0.071852,2.940712,0.483549,0.118407,0.015326,0.001976,0.125908,0.055741
3573965795.691018,0.066943,0.596904,0.444104,-0.025628,0.007756,-0.016205,0.097501,2.934159,0.500380,0.071873,2.941914,0.484176,0.118560,0.015362,0.001975,0.126210,0.055873
3573965795.701018,0.067233,0.598900,0.445527,-0.025668,0.007767,-0.016257,0.097563,2.935352,0.501060,0.071895,2.943120,0.484804,0.118714,0.015399,0.001975,0.126513,0.056006
3573965795.711017,0.067524,0.600904,0.446957,-0.025709,0.007779,-0.016309,0.097625,2.936549,0.501742,0.071916,2.944328,0.485433,0.118868,0.015436,0.001975,0.126817,0.056139
3573965795.721018,0.067817,0.602918,0.448392,-0.025750,0.007791,-0.016361,0.097687,2.937748,0.502425,0.071937,2.945539,0.486064,0.119023,0.015473,0.001974,0.127123,0.056272
3573965795.731019,0.068111,0.604941,0.449835,-0.025791,0.007803,-0.016413,0.097749,2.938950,0.503110,0.071959,2.946753,0.486697,0.119178,0.015510,0.001974,0.127429,0.056406
3573965795.741019,0.068407,0.606972,0.451283,-0.025832,0.007815,-0.016465,0.097812,2.940155,0.503797,0.071980,2.947970,0.487332,0.119333,0.015547,0.001973,0.127736,0.056540
3573965795.751017,0.068705,0.609013,0.452738,-0.025873,0.007826,-0.016518,0.097874,2.941363,0.504486,0.072002,2.949189,0.487968,0.119489,0.015584,0.001973,0.128044,0.056674
3573965795.761046,0.069004,0.611062,0.454200,-0.025914,0.007839,-0.016571,0.097937,2.942573,0.505176,0.072023,2.950412,0.488605,0.119645,0.015621,0.001972,0.128354,0.056810
3573965795.771019,0.069305,0.613121,0.455668,-0.025955,0.007851,-0.016623,0.097999,2.943787,0.505868,0.072044,2.951638,0.489244,0.119801,0.015659,0.001972,0.128664,0.056945
3573965795.781019,0.069608,0.615189,0.457143,-0.025996,0.007863,-0.016676,0.098062,2.945003,0.506561,0.072066,2.952866,0.489885,0.119958,0.015697,0.001971,0.128976,0.057081
3573965795.791020,0.069913,0.617266,0.458625,-0.026038,0.007875,-0.016729,0.098125,2.946223,0.507257,0.072087,2.954098,0.490527,0.120115,0.015734,0.001971,0.129288,0.057218
3573965795.801020,0.070219,0.619352,0.460113,-0.026079,0.007887,-0.016782,0.098187,2.947445,0.507954,0.072108,2.955332,0.491171,0.120273,0.015772,0.001970,0.129602,0.057355
3573965795.811020,0.070527,0.621447,0.461608,-0.026121,0.007900,-0.016836,0.098250,2.948670,0.508653,0.072130,2.956570,0.491817,0.120430,0.015810,0.001969,0.129917,0.057492
3573965795.821020,0.070836,0.623552,0.463109,-0.026162,0.007912,-0.016889,0.098313,2.949898,0.509353,0.072151,2.957810,0.492464,0.120589,0.015848,0.001969,0.130233,0.057630
3573965795.831021,0.071148,0.625666,0.464618,-0.026204,0.007925,-0.016943,0.098376,2.951129,0.510056,0.072172,2.959054,0.493113,0.120747,0.015887,0.001968,0.130550,0.057768
3573965795.841021,0.071461,0.627790,0.466133,-0.026246,0.007938,-0.016996,0.098439,2.952362,0.510760,0.072193,2.960300,0.493763,0.120906,0.015925,0.001968,0.130868,0.057907
3573965795.851020,0.071775,0.629923,0.467655,-0.026288,0.007950,-0.017050,0.098502,2.953599,0.511466,0.072215,2.961550,0.494416,0.121066,0.015964,0.001967,0.131187,0.058046
3573965795.861049,0.072092,0.632066,0.469184,-0.026330,0.007963,-0.017104,0.098566,2.954839,0.512173,0.072236,2.962802,0.495069,0.121226,0.016002,0.001966,0.131508,0.058186
3573965795.871022,0.072411,0.634218,0.470720,-0.026372,0.007976,-0.017158,0.098629,2.956082,0.512883,0.072257,2.964058,0.495725,0.121386,0.016041,0.001965,0.131829,0.058326
3573965795.881023,0.072731,0.636379,0.472263,-0.026414,0.007989,-0.017212,0.098692,2.957327,0.513594,0.072279,2.965316,0.496382,0.121547,0.016080,0.001965,0.132152,0.058467
3573965795.891022,0.073053,0.638551,0.473813,-0.026456,0.008002,-0.017267,0.098756,2.958576,0.514307,0.072300,2.966578,0.497041,0.121708,0.016119,0.001964,0.132475,0.058608
3573965795.901023,0.073377,0.640732,0.475370,-0.026498,0.008015,-0.017321,0.098819,2.959827,0.515022,0.072321,2.967843,0.497701,0.121869,0.016159,0.001963,0.132800,0.058750
3573965795.911022,0.073703,0.642923,0.476934,-0.026541,0.008029,-0.017376,0.098883,2.961082,0.515739,0.072342,2.969111,0.498363,0.122031,0.016198,0.001962,0.133126,0.058892
3573965795.921024,0.074030,0.645124,0.478506,-0.026583,0.008042,-0.017430,0.098947,2.962340,0.516457,0.072364,2.970382,0.499027,0.122193,0.016238,0.001961,0.133453,0.059035
3573965795.931024,0.074360,0.647335,0.480084,-0.026626,0.008055,-0.017485,0.099011,2.963600,0.517178,0.072385,2.971656,0.499693,0.122356,0.016277,0.001960,0.133782,0.059178
3573965795.941024,0.074691,0.649555,0.481670,-0.026668,0.008069,-0.017540,0.099074,2.964864,0.517900,0.072406,2.972933,0.500360,0.122518,0.016317,0.001959,0.134111,0.059322
3573965795.951023,0.075024,0.651786,0.483263,-0.026711,0.008082,-0.017595,0.099138,2.966131,0.518624,0.072427,2.974213,0.501029,0.122682,0.016357,0.001958,0.134442,0.059466
3573965795.961051,0.075359,0.654026,0.484863,-0.026754,0.008096,-0.017651,0.099202,2.967401,0.519350,0.072449,2.975497,0.501699,0.122846,0.016397,0.001957,0.134773,0.059611
3573965795.971025,0.075696,0.656277,0.486471,-0.026797,0.008110,-0.017706,0.099266,2.968674,0.520078,0.072470,2.976783,0.502371,0.123010,0.016437,0.001956,0.135106,0.059756
3573965795.981025,0.076035,0.658538,0.488086,-0.026840,0.008123,-0.017762,0.099331,2.969950,0.520807,0.072491,2.978073,0.503045,0.123174,0.016478,0.001955,0.135441,0.059902
3573965795.991024,0.076376,0.660809,0.489708,-0.026883,0.008137,-0.017818,0.099395,2.971229,0.521539,0.072512,2.979366,0.503721,0.123339,0.016518,0.001954,0.135776,0.060048
3573965796.001025,0.076719,0.663091,0.491338,-0.026926,0.008151,-0.017873,0.099459,2.972511,0.522272,0.072534,2.980662,0.504399,0.123505,0.016559,0.001953,0.136112,0.060195
3573965796.011025,0.077064,0.665382,0.492976,-0.026969,0.008165,-0.017929,0.099524,2.973796,0.523007,0.072555,2.981961,0.505078,0.123671,0.016600,0.001952,0.136450,0.060342
3573965796.021026,0.077411,0.667684,0.494621,-0.027012,0.008179,-0.017986,0.099588,2.975085,0.523744,0.072576,2.983264,0.505759,0.123837,0.016641,0.001951,0.136789,0.060490
3573965796.031027,0.077760,0.669997,0.496274,-0.027056,0.008194,-0.018042,0.099653,2.976376,0.524483,0.072597,2.984570,0.506442,0.124003,0.016682,0.001950,0.137129,0.060638
3573965796.041027,0.078110,0.672320,0.497934,-0.027099,0.008208,-0.018098,0.099718,2.977671,0.525224,0.072618,2.985879,0.507126,0.124170,0.016723,0.001949,0.137470,0.060787
3573965796.051025,0.078463,0.674653,0.499602,-0.027143,0.008222,-0.018155,0.099782,2.978969,0.525967,0.072639,2.987191,0.507812,0.124338,0.016764,0.001948,0.137813,0.060936
3573965796.061054,0.078818,0.676998,0.501278,-0.027187,0.008237,-0.018212,0.099847,2.980270,0.526712,0.072660,2.988506,0.508500,0.124506,0.016806,0.001946,0.138157,0.061086
3573965796.071027,0.079175,0.679352,0.502962,-0.027230,0.008251,-0.018269,0.099912,2.981574,0.527459,0.072682,2.989825,0.509190,0.124674,0.016847,0.001945,0.138502,0.061236
3573965796.081028,0.079534,0.681718,0.504653,-0.027274,0.008266,-0.018326,0.099977,2.982881,0.528207,0.072703,2.991147,0.509882,0.124843,0.016889,0.001944,0.138848,0.061387
3573965796.091028,0.079895,0.684094,0.506353,-0.027318,0.008281,-0.018383,0.100042,2.984192,0.528958,0.072724,2.992473,0.510575,0.125012,0.016931,0.001942,0.139195,0.061539
3573965796.101027,0.080258,0.686481,0.508060,-0.027362,0.008295,-0.018440,0.100107,2.985506,0.529710,0.072745,2.993801,0.511270,0.125181,0.016973,0.001941,0.139544,0.061690
3573965796.111028,0.080624,0.688880,0.509775,-0.027407,0.008310,-0.018498,0.100172,2.986823,0.530465,0.072766,2.995133,0.511967,0.125351,0.017016,0.001940,0.139894,0.061843
3573965796.121029,0.080991,0.691289,0.511498,-0.027451,0.008325,-0.018555,0.100238,2.988143,0.531221,0.072787,2.996468,0.512666,0.125522,0.017058,0.001938,0.140245,0.061996
3573965796.131029,0.081361,0.693709,0.513230,-0.027495,0.008340,-0.018613,0.100303,2.989466,0.531979,0.072808,2.997807,0.513366,0.125692,0.017101,0.001937,0.140598,0.062150
3573965796.141029,0.081733,0.696140,0.514969,-0.027540,0.008356,-0.018671,0.100369,2.990793,0.532740,0.072829,2.999149,0.514068,0.125864,0.017143,0.001935,0.140951,0.062304
3573965796.151027,0.082107,0.698582,0.516717,-0.027584,0.008371,-0.018729,0.100434,2.992123,0.533502,0.072850,3.000494,0.514773,0.126035,0.017186,0.001934,0.141306,0.062458
3573965796.161057,0.082483,0.701035,0.518473,-0.027629,0.008386,-0.018788,0.100500,2.993457,0.534266,0.072871,3.001843,0.515479,0.126207,0.017229,0.001932,0.141662,0.062614
3573965796.171031,0.082861,0.703500,0.520237,-0.027674,0.008402,-0.018846,0.100566,2.994793,0.535033,0.072892,3.003195,0.516187,0.126380,0.017272,0.001931,0.142020,0.062769
3573965796.181031,0.083241,0.705976,0.522009,-0.027718,0.008417,-0.018905,0.100631,2.996133,0.535801,0.072913,3.004550,0.516896,0.126553,0.017316,0.001929,0.142379,0.062926
3573965796.191030,0.083624,0.708463,0.523790,-0.027763,0.008433,-0.018964,0.100697,2.997476,0.536571,0.072934,3.005909,0.517608,0.126726,0.017359,0.001928,0.142739,0.063083
3573965796.201032,0.084009,0.710962,0.525579,-0.027808,0.008448,-0.019022,0.100763,2.998823,0.537344,0.072955,3.007271,0.518321,0.126900,0.017403,0.001926,0.143100,0.063240
3573965796.211031,0.084396,0.713472,0.527377,-0.027854,0.008464,-0.019082,0.100829,3.000173,0.538118,0.072976,3.008637,0.519036,0.127074,0.017447,0.001924,0.143463,0.063398
3573965796.221031,0.084786,0.715994,0.529183,-0.027899,0.008480,-0.019141,0.100896,3.001526,0.538894,0.072997,3.010006,0.519754,0.127249,0.017491,0.001923,0.143827,0.063557
3573965796.231032,0.085178,0.718528,0.530998,-0.027944,0.008496,-0.019200,0.100962,3.002882,0.539673,0.073018,3.011379,0.520473,0.127424,0.017535,0.001921,0.144193,0.063716
3573965796.241032,0.085572,0.721073,0.532822,-0.027989,0.008512,-0.019260,0.101028,3.004242,0.540453,0.073039,3.012755,0.521193,0.127600,0.017579,0.001919,0.144559,0.063875
3573965796.251032,0.085968,0.723630,0.534654,-0.028035,0.008528,-0.019320,0.101094,3.005606,0.541236,0.073059,3.014134,0.521916,0.127776,0.017623,0.001917,0.144927,0.064036
3573965796.261061,0.086367,0.726199,0.536494,-0.028081,0.008545,-0.019380,0.101161,3.006973,0.542020,0.073080,3.015517,0.522641,0.127952,0.017668,0.001916,0.145297,0.064197
3573965796.271033,0.086768,0.728779,0.538344,-0.028126,0.008561,-0.019440,0.101227,3.008343,0.542807,0.073101,3.016904,0.523367,0.128129,0.017713,0.001914,0.145667,0.064358
3573965796.281033,0.087172,0.731372,0.540202,-0.028172,0.008577,-0.019500,0.101294,3.009716,0.543596,0.073122,3.018294,0.524096,0.128306,0.017758,0.001912,0.146039,0.064520
3573965796.291033,0.087578,0.733977,0.542069,-0.028218,0.008594,-0.019560,0.101361,3.011093,0.544387,0.073143,3.019687,0.524826,0.128484,0.017803,0.001910,0.146413,0.064683
3573965796.301034,0.087986,0.736593,0.543946,-0.028264,0.008611,-0.019621,0.101428,3.012474,0.545180,0.073164,3.021084,0.525559,0.128662,0.017848,0.001908,0.146788,0.064846
3573965796.311034,0.088397,0.739222,0.545831,-0.028310,0.008627,-0.019682,0.101495,3.013858,0.545975,0.073184,3.022485,0.526293,0.128841,0.017893,0.001906,0.147164,0.065010
3573965796.321033,0.088810,0.741863,0.547725,-0.028357,0.008644,-0.019743,0.101562,3.015245,0.546772,0.073205,3.023889,0.527029,0.129020,0.017939,0.001904,0.147541,0.065174
3573965796.331035,0.089226,0.744517,0.549628,-0.028403,0.008661,-0.019804,0.101629,3.016636,0.547571,0.073226,3.025297,0.527767,0.129200,0.017985,0.001902,0.147920,0.065339
3573965796.341034,0.089644,0.747182,0.551541,-0.028449,0.008678,-0.019865,0.101696,3.018030,0.548372,0.073246,3.026709,0.528507,0.129380,0.018031,0.001900,0.148300,0.065505
3573965796.351033,0.090065,0.749860,0.553462,-0.028496,0.008695,-0.019926,0.101763,3.019428,0.549176,0.073267,3.028124,0.529249,0.129560,0.018077,0.001898,0.148682,0.065671
3573965796.361060,0.090488,0.752551,0.555393,-0.028543,0.008713,-0.019988,0.101830,3.020830,0.549981,0.073288,3.029542,0.529993,0.129741,0.018123,0.001896,0.149065,0.065838
3573965796.371034,0.090914,0.755254,0.557333,-0.028589,0.008730,-0.020050,0.101898,3.022234,0.550789,0.073308,3.030964,0.530739,0.129923,0.018169,0.001893,0.149449,0.066005
3573965796.381036,0.091342,0.757970,0.559283,-0.028636,0.008747,-0.020112,0.101965,3.023643,0.551599,0.073329,3.032390,0.531487,0.130105,0.018216,0.001891,0.149835,0.066173
3573965796.391035,0.091773,0.760698,0.561242,-0.028683,0.008765,-0.020174,0.102033,3.025055,0.552411,0.073350,3.033820,0.532237,0.130287,0.018263,0.001889,0.150223,0.066342
3573965796.401036,0.092206,0.763440,0.563210,-0.028730,0.008783,-0.020236,0.102100,3.026471,0.553226,0.073370,3.035253,0.532989,0.130470,0.018310,0.001887,0.150611,0.066511
3573965796.411036,0.092642,0.766194,0.565188,-0.028777,0.008800,-0.020299,0.102168,3.027890,0.554042,0.073391,3.036690,0.533743,0.130653,0.018357,0.001884,0.151002,0.066681
3573965796.421036,0.093081,0.768961,0.567175,-0.028825,0.008818,-0.020361,0.102236,3.029313,0.554861,0.073411,3.038131,0.534499,0.130837,0.018404,0.001882,0.151393,0.066851
3573965796.431036,0.093522,0.771741,0.569173,-0.028872,0.008836,-0.020424,0.102304,3.030739,0.555682,0.073432,3.039575,0.535257,0.131021,0.018451,0.001879,0.151786,0.067022
3573965796.441036,0.093966,0.774534,0.571180,-0.028920,0.008854,-0.020487,0.102372,3.032169,0.556505,0.073452,3.041023,0.536017,0.131206,0.018499,0.001877,0.152181,0.067194
3573965796.451035,0.094413,0.777340,0.573196,-0.028967,0.008872,-0.020551,0.102440,3.033603,0.557330,0.073473,3.042475,0.536779,0.131391,0.018547,0.001874,0.152577,0.067366
3573965796.461063,0.094862,0.780159,0.575223,-0.029015,0.008891,-0.020614,0.102508,3.035040,0.558157,0.073493,3.043931,0.537543,0.131577,0.018595,0.001872,0.152974,0.067539
3573965796.471040,0.095314,0.782992,0.577259,-0.029063,0.008909,-0.020678,0.102577,3.036481,0.558987,0.073514,3.045390,0.538309,0.131763,0.018643,0.001869,0.153373,0.067713
3573965796.481038,0.095769,0.785838,0.579305,-0.029111,0.008928,-0.020741,0.102645,3.037926,0.559819,0.073534,3.046853,0.539078,0.131950,0.018691,0.001867,0.153773,0.067887
3573965796.491038,0.096227,0.788697,0.581362,-0.029159,0.008946,-0.020805,0.102713,3.039374,0.560653,0.073554,3.048320,0.539848,0.132137,0.018740,0.001864,0.154175,0.068062
3573965796.501038,0.096687,0.791570,0.583428,-0.029207,0.008965,-0.020870,0.102782,3.040826,0.561490,0.073575,3.049791,0.540620,0.132325,0.018788,0.001861,0.154578,0.068238
